"ts_code","sub_code","name","ipo_date","issue_date","amount","market_amount","price","pe","limit_amount","funds","ballot"
"300414.SZ","300414.0","中光防雷","20150505.0","20150513","2107.0","1896.3","14.74","13.24","0.8","3.1057","0.3"
"300415.SZ","300415.0","伊之密","20150114.0","20150123","3000.0","2700.0","13.32","22.69","1.2","3.996","1.08"
"300416.SZ","300416.0","苏试试验","20150115.0","20150122","1570.0","1413.0","11.48","22.96","0.6","1.8024","0.45"
"300417.SZ","300417.0","南华仪器","20150114.0","20150123","1020.0","918.0","16.08","22.65","0.4","1.6402","0.71"
"300418.SZ","300418.0","昆仑万维","20150113.0","20150121","7000.0","6300.0","20.3","22.99","2.8","14.21","0.77"
"300419.SZ","300419.0","浩丰科技","20150115.0","20150122","1030.0","927.0","28.81","22.94","0.4","2.9674","0.56"
"300420.SZ","300420.0","五洋科技","20150210.0","20150217","2000.0","1800.0","8.27","22.59","0.8","1.654","0.68"
"300421.SZ","300421.0","力星股份","20150210.0","20150217","2800.0","2520.0","9.13","22.83","1.1","2.5564","0.89"
"300422.SZ","300422.0","博世科","20150210.0","20150217","1550.0","1395.0","10.0","22.97","0.6","1.55","0.58"
"300423.SZ","300423.0","鲁亿通","20150210.0","20150217","2200.0","1980.0","10.3","22.89","0.85","2.266","0.9"
"300424.SZ","300424.0","航新科技","20150414.0","20150422","3327.0","2994.3","11.68","21.63","1.3","3.8859","0.43"
"300425.SZ","300425.0","环能科技","20150209.0","20150216","1800.0","1620.0","15.21","22.97","0.7","2.7378","0.38"
"300426.SZ","300426.0","唐德影视","20150210.0","20150217","2000.0","1800.0","22.83","22.96","0.8","4.566","0.51"
"300427.SZ","300427.0","红相电力","20150210.0","20150217","2217.0","1995.3","10.46","18.34","0.85","2.319","0.96"
"300428.SZ","300428.0","四通新材","20150311.0","20150319","2020.0","1818.0","14.71","22.98","0.8","2.9714","0.66"
"300429.SZ","300429.0","强力新材","20150312.0","20150324","2000.0","1800.0","15.89","18.67","0.8","3.178","0.74"
"300430.SZ","300430.0","诚益通","20150311.0","20150319","1520.0","1370.0","18.91","22.89","0.6","2.8743","0.53"
"300431.SZ","300431.0","暴风科技","20150312.0","20150324","3000.0","2700.0","7.14","22.97","1.2","2.142","0.34"
"300432.SZ","300432.0","富临精工","20150311.0","20150319","3000.0","2700.0","13.97","12.86","1.2","4.191","0.57"
"300433.SZ","300433.0","蓝思科技","20150310.0","20150318","6736.0","6062.4","22.99","22.98","1.9","15.4861","0.66"
"300434.SZ","300434.0","金石东方","20150416.0","20150424","1700.0","1530.0","10.57","22.98","0.65","1.7969","0.44"
"300435.SZ","300435.0","中泰股份","20150318.0","20150326","2000.0","1800.0","14.73","18.09","0.8","2.946","0.18"
"300436.SZ","300436.0","广生堂","20150414.0","20150422","1750.0","1260.0","21.47","18.67","0.7","3.0058","0.3"
"300437.SZ","300437.0","清水源","20150415.0","20150423","1670.0","1503.0","10.53","19.3","0.6","1.7585","0.5"
"300438.SZ","300438.0","鹏辉能源","20150416.0","20150424","2100.0","1890.0","14.87","22.99","0.8","3.1227","0.45"
"300439.SZ","300439.0","美康生物","20150414.0","20150422","2834.0","2550.6","27.51","22.98","1.0","7.7963","0.6"
"300440.SZ","300440.0","运达科技","20150415.0","20150423","2800.0","2520.0","21.7","22.97","1.1","6.076","0.61"
"300441.SZ","300441.0","鲍斯股份","20150415.0","20150423","2112.0","1900.8","9.81","22.81","0.8","2.0719","0.68"
"300442.SZ","300442.0","普丽盛","20150416.0","20150424","2500.0","2250.0","19.17","22.55","1.0","4.7925","0.62"
"300443.SZ","300443.0","金雷风电","20150414.0","20150422","1407.0","1013.4","31.94","19.66","0.55","3.5964","0.54"
"300444.SZ","300444.0","双杰电气","20150415.0","20150423","3448.64","3103.8","12.13","22.89","1.3","4.1832","0.77"
"300445.SZ","300445.0","康斯特","20150414.0","20150424","1020.0","918.0","18.12","22.98","0.4","1.8482","0.52"
"300446.SZ","300446.0","乐凯新材","20150415.0","20150423","1540.0","1386.0","8.85","7.11","0.6","1.3629","0.46"
"300447.SZ","300447.0","全信股份","20150414.0","20150422","2025.0","1822.5","12.91","22.3","0.8","2.6143","0.43"
"300448.SZ","300448.0","浩云科技","20150415.0","20150424","2000.0","1800.0","15.79","22.88","0.8","3.158","0.46"
"300449.SZ","300449.0","汉邦高科","20150413.0","20150422","1770.0","1593.0","17.76","22.98","0.7","3.1435","0.2"
"300450.SZ","300450.0","先导股份","20150506.0","20150518","1700.0","1530.0","21.21","22.98","0.65","3.6057","0.47"
"300451.SZ","300451.0","创业软件","20150505.0","20150514","1700.0","1530.0","14.02","22.98","0.65","2.3834","0.2"
"300452.SZ","300452.0","山河药辅","20150505.0","20150515","1160.0","1044.0","14.96","22.99","0.45","1.7354","0.3"
"300453.SZ","300453.0","三鑫医疗","20150506.0","20150515","1986.0","1787.4","12.87","22.98","0.75","2.556","0.41"
"300454.SZ","300454.0","深信服","20180507.0","20180516","4001.0","3601.0","30.07","22.99","1.2","12.031","0.04"
"300455.SZ","300455.0","康拓红外","20150506.0","20150515","3500.0","3150.0","6.88","18.11","1.4","2.408","0.35"
"300456.SZ","300456.0","耐威科技","20150506.0","20150514","2100.0","1890.0","14.01","22.98","0.8","2.9421","0.39"
"300457.SZ","300457.0","赢合科技","20150505.0","20150514","1950.0","1755.0","12.41","20.34","0.75","2.42","0.33"
"300458.SZ","300458.0","全志科技","20150506.0","20150515","4000.0","3600.0","12.73","19.89","1.6","5.092","0.43"
"300459.SZ","300459.0","浙江金科","20150505.0","20150515","2650.0","2385.0","7.84","22.97","1.05","2.0776","0.33"
"300460.SZ","300460.0","惠伦晶体","20150505.0","20150515","4208.0","3787.2","6.43","22.96","1.55","2.7057","0.34"
"300461.SZ","300461.0","田中精机","20150511.0","20150519","1668.0","1501.2","7.92","22.98","0.65","1.3211","0.12"
"300462.SZ","300462.0","华铭智能","20150519.0","20150527","1722.0","1549.8","14.25","22.97","0.5","2.4539","0.35"
"300463.SZ","300463.0","迈克生物","20150519.0","20150528","4650.0","3375.0","27.96","22.99","1.85","10.485","0.32"
"300464.SZ","300464.0","星徽精密","20150602.0","20150610","2067.0","1860.3","10.2","22.67","0.8","2.1083","0.28"
"300465.SZ","300465.0","高伟达","20150520.0","20150528","3334.0","3000.6","11.26","22.93","1.2","3.7541","0.3"
"300466.SZ","300466.0","赛摩电气","20150519.0","20150528","2000.0","1800.0","10.25","22.99","0.8","2.05","0.31"
"300467.SZ","300467.0","迅游科技","20150519.0","20150527","1000.0","900.0","33.75","22.99","0.4","3.375","0.2"
"300468.SZ","300468.0","四方精创","20150519.0","20150527","2500.0","2250.0","18.76","22.98","1.0","4.69","0.27"
"300469.SZ","300469.0","信息发展","20150603.0","20150611","1670.0","1503.0","10.14","22.98","0.6","1.6934","0.26"
"300470.SZ","300470.0","日机密封","20150602.0","20150612","1334.0","1200.6","34.6","21.84","0.5","4.6156","0.33"
"300471.SZ","300471.0","厚普股份","20150603.0","20150611","1780.0","1332.0","54.01","21.85","0.7","7.9935","0.53"
"300472.SZ","300472.0","新元科技","20150603.0","20150611","1667.0","1500.3","11.39","22.99","0.65","1.8987","0.35"
"300473.SZ","300473.0","德尔股份","20150603.0","20150612","2500.0","2250.0","28.76","22.99","1.0","7.19","0.59"
"300474.SZ","300474.0","景嘉微","20160322.0","20160331","3350.0","3015.0","13.64","21.25","1.3","4.5694","0.05"
"300475.SZ","300475.0","聚隆科技","20150602.0","20150610","5000.0","4500.0","8.8","13.33","2.0","4.4","0.27"
"300476.SZ","300476.0","胜宏科技","20150603.0","20150611","3667.0","3300.3","15.73","22.97","1.4","5.7682","0.46"
"300477.SZ","300477.0","合纵科技","20150602.0","20150610","2704.5","2340.0","10.61","15.38","1.0","2.7586","0.24"
"300478.SZ","300478.0","杭州高新","20150602.0","20150610","1667.0","1500.3","14.84","22.99","0.55","2.4738","0.27"
"300479.SZ","300479.0","神思电子","20150603.0","20150612","2000.0","1800.0","11.02","22.96","0.8","2.204","0.28"
"300480.SZ","300480.0","光力科技","20150623.0","20150702","2300.0","2070.0","7.28","22.99","0.9","1.6744","0.16"
"300481.SZ","300481.0","濮阳惠成","20150619.0","20150630","2000.0","1800.0","9.13","22.95","0.8","1.826","0.47"
"300482.SZ","300482.0","万孚生物","20150619.0","20150630","2200.0","1980.0","16.0","18.56","0.85","3.52","0.39"
"300483.SZ","300483.0","沃施股份","20150618.0","20150630","1550.0","1395.0","11.39","22.99","0.6","1.7655","0.32"
"300484.SZ","300484.0","蓝海华腾","20160311.0","20160322","1300.0","1300.0","18.75","19.83","1.3","2.4375","0.02"
"300485.SZ","300485.0","赛升药业","20150617.0","20150626","3000.0","2700.0","38.46","22.99","1.2","11.538","0.37"
"300486.SZ","300486.0","东杰智能","20150619.0","20150630","3472.0","3124.8","8.94","22.96","1.35","3.104","0.37"
"300487.SZ","300487.0","蓝晓科技","20150619.0","20150702","2000.0","1800.0","14.83","20.32","0.8","2.966","0.47"
"300488.SZ","300488.0","恒锋工具","20150623.0","20150701","1563.0","1125.9","20.11","19.3","0.6","2.5158","0.15"
"300489.SZ","300489.0","中飞股份","20150619.0","20150701","1135.0","1021.5","17.56","22.97","0.45","1.9931","0.41"
"300490.SZ","300490.0","华自科技","20151223.0","20151231","2500.0","2250.0","9.09","22.98","1.0","2.2725","0.17"
"300491.SZ","300491.0","通合科技","20151223.0","20151231","2000.0","1800.0","10.48","22.98","0.8","2.096","0.18"
"300492.SZ","300492.0","山鼎设计","20151214.0","20151223","2080.0","1872.0","6.9","22.96","0.8","1.4352","0.19"
"300493.SZ","300493.0","润欣科技","20151201.0","20151210","3000.0","2700.0","6.87","22.97","1.2","2.061","0.15"
"300494.SZ","300494.0","盛天网络","20151223.0","20151231","3000.0","2700.0","18.1","20.85","1.2","5.43","0.19"
"300495.SZ","300495.0","美尚生态","20151214.0","20151222","1670.0","1503.0","31.82","20.27","0.65","5.3139","0.29"
"300496.SZ","300496.0","中科创达","20151202.0","20151210","2500.0","2250.0","23.27","22.99","1.0","5.8175","0.24"
"300497.SZ","300497.0","富祥股份","20151211.0","20151222","1800.0","1620.0","15.33","21.79","0.7","2.7594","0.16"
"300499.SZ","300499.0","高澜股份","20160122.0","20160202","1667.0","1667.0","15.52","22.97","1.65","2.5872","0.02"
"300500.SZ","300500.0","苏州设计","20160125.0","20160204","1500.0","1500.0","20.91","22.98","1.5","3.1365","0.02"
"300501.SZ","300501.0","海顺新材","20160126.0","20160204","1338.0","1338.0","22.02","22.99","1.3","2.9463","0.02"
"300502.SZ","300502.0","新易盛","20160223.0","20160303","1940.0","1940.0","21.47","18.58","1.9","4.1652","0.03"
"300503.SZ","300503.0","昊志机电","20160229.0","20160309","2500.0","2250.0","7.72","22.98","1.0","1.93","0.05"
"300504.SZ","300504.0","天邑股份","20180321.0","20180330","6685.0","6017.0","13.06","22.98","2.55","8.731","0.04"
"300505.SZ","300505.0","川金诺","20160304.0","20160315","2335.0","2101.5","10.25","22.98","0.9","2.3934","0.05"
"300506.SZ","300506.0","名家汇","20160315.0","20160324","3000.0","2700.0","8.58","22.96","1.2","2.574","0.05"
"300507.SZ","300507.0","苏奥传感","20160420.0","20160429","1667.0","1667.0","24.92","22.99","1.65","4.1542","0.02"
"300508.SZ","300508.0","维宏股份","20160408.0","20160419","1421.0","1063.8","20.08","22.98","0.55","2.3735","0.03"
"300509.SZ","300509.0","新美星","20160414.0","20160425","2000.0","2000.0","13.22","22.98","2.0","2.644","0.02"
"300510.SZ","300510.0","金冠电气","20160426.0","20160506","2180.0","1962.0","12.3","22.99","0.85","2.6814","0.04"
"300511.SZ","300511.0","雪榕生物","20160422.0","20160504","3750.0","3375.0","16.82","22.98","1.5","6.3075","0.05"
"300512.SZ","300512.0","中亚股份","20160517.0","20160526","3375.0","3037.5","20.91","22.96","1.3","7.0571","0.05"
"300513.SZ","300513.0","恒泰实达","20160518.0","20160530","1906.0","1906.0","11.73","22.98","1.9","2.2357","0.02"
"300514.SZ","300514.0","友讯达","20170417.0","20170426","2500.0","2250.0","8.46","22.98","1.0","2.115","0.02"
"300515.SZ","300515.0","三德科技","20160530.0","20160608","2500.0","2250.0","8.57","22.98","1.0","2.1425","0.04"
"300516.SZ","300516.0","久之洋","20160524.0","20160602","3000.0","2700.0","22.5","22.98","1.2","6.75","0.04"
"300517.SZ","300517.0","海波重科","20160707.0","20160719","2560.0","2304.0","10.04","22.97","1.0","2.5702","0.04"
"300518.SZ","300518.0","盛讯达","20160615.0","20160624","2334.0","2100.6","22.22","22.68","0.9","5.1861","0.04"
"300519.SZ","300519.0","新光药业","20160608.0","20160624","2000.0","2000.0","12.2","8.26","2.0","2.44","0.02"
"300520.SZ","300520.0","科大国创","20160628.0","20160708","2300.0","2070.0","10.05","22.84","0.9","2.3115","0.04"
"300521.SZ","300521.0","爱司凯","20160624.0","20160705","2000.0","2000.0","11.26","22.98","2.0","2.252","0.02"
"300522.SZ","300522.0","世名科技","20160623.0","20160705","1667.0","1667.0","18.55","22.98","1.65","3.0923","0.02"
"300523.SZ","300523.0","辰安科技","20160713.0","20160726","2000.0","2000.0","21.92","22.99","2.0","4.384","0.02"
"300525.SZ","300525.0","博思软件","20160715.0","20160726","1710.0","1710.0","11.68","22.99","1.7","1.9973","0.02"
"300526.SZ","300526.0","中潜股份","20160721.0","20160802","2125.0","1912.5","10.5","22.99","0.7","2.2313","0.04"
"300527.SZ","300527.0","华舟应急","20160725.0","20160805","11570.0","10413.0","6.64","22.99","3.45","7.6825","0.08"
"300528.SZ","300528.0","幸福蓝海","20160726.0","20160808","7763.0","6986.7","6.62","22.98","3.1","5.1391","0.05"
"300529.SZ","300529.0","健帆生物","20160722.0","20160802","4200.0","3780.0","10.8","22.98","1.2","4.536","0.05"
"300530.SZ","300530.0","达志科技","20160729.0","20160809","1750.0","1750.0","11.95","22.98","1.75","2.0913","0.02"
"300531.SZ","300531.0","优博讯","20160727.0","20160809","2000.0","2000.0","13.36","22.98","2.0","2.672","0.02"
"300532.SZ","300532.0","今天国际","20160805.0","20160818","2100.0","1890.0","16.32","22.99","0.8","3.4272","0.03"
"300533.SZ","300533.0","冰川网络","20160809.0","20160818","2500.0","2250.0","37.02","21.97","1.0","9.255","0.03"
"300534.SZ","300534.0","陇神戎发","20160901.0","20160913","2167.0","1950.3","13.64","22.99","0.85","2.9558","0.03"
"300535.SZ","300535.0","达威股份","20160801.0","20160812","1494.0","1494.0","18.5","22.98","1.45","2.7639","0.02"
"300536.SZ","300536.0","农尚环境","20160906.0","20160920","2327.68","2095.0","9.06","18.12","0.9","2.1089","0.03"
"300537.SZ","300537.0","广信材料","20160817.0","20160830","2500.0","2250.0","9.19","22.98","1.0","2.2975","0.03"
"300538.SZ","300538.0","同益股份","20160812.0","20160826","1400.0","1400.0","15.85","22.98","1.4","2.219","0.02"
"300539.SZ","300539.0","横河模具","20160819.0","20160830","2375.0","2137.5","6.12","22.96","0.9","1.4535","0.03"
"300540.SZ","300540.0","深冷股份","20160810.0","20160823","2000.0","2000.0","16.67","22.98","2.0","3.334","0.02"
"300541.SZ","300541.0","先进数通","20160902.0","20160913","3000.0","2700.0","11.07","22.98","1.2","3.321","0.03"
"300542.SZ","300542.0","新晨科技","20160905.0","20160920","2255.0","2029.5","8.21","22.98","0.85","1.8514","0.03"
"300543.SZ","300543.0","朗科智能","20160825.0","20160908","1500.0","1500.0","22.52","22.46","1.5","3.378","0.02"
"300545.SZ","300545.0","联得装备","20160914.0","20160928","1783.0","1783.0","13.5","22.98","1.75","2.4071","0.02"
"300546.SZ","300546.0","雄帝科技","20160919.0","20160928","1334.0","1334.0","20.43","22.99","1.3","2.7254","0.01"
"300547.SZ","300547.0","川环科技","20160921.0","20160930","1495.0","1495.0","22.07","22.99","1.45","3.2995","0.02"
"300548.SZ","300548.0","博创科技","20160926.0","20161012","2067.0","1860.3","11.75","22.97","0.8","2.4287","0.03"
"300549.SZ","300549.0","优德精密","20160920.0","20160930","1667.0","1667.0","15.03","22.99","1.65","2.5055","0.02"
"300550.SZ","300550.0","和仁科技","20160930.0","20161018","2000.0","2000.0","12.53","22.99","2.0","2.506","0.02"
"300551.SZ","300551.0","古鳌科技","20160928.0","20161018","1836.0","1836.0","12.48","22.88","1.8","2.2913","0.02"
"300552.SZ","300552.0","万集科技","20161011.0","20161021","2670.0","2403.0","12.25","20.91","1.05","3.2708","0.03"
"300553.SZ","300553.0","集智股份","20161010.0","20161021","1200.0","1200.0","14.08","22.99","1.2","1.6896","0.01"
"300554.SZ","300554.0","三超新材","20170411.0","20170421","1300.0","1300.0","14.99","22.99","1.3","1.949","0.01"
"300555.SZ","300555.0","路通视信","20160929.0","20161018","2000.0","2000.0","15.4","22.99","2.0","3.08","0.02"
"300556.SZ","300556.0","丝路视觉","20161026.0","20161104","2780.0","2502.0","5.54","22.99","1.1","1.54","0.03"
"300557.SZ","300557.0","理工光科","20161021.0","20161101","1400.0","1400.0","13.91","22.99","1.4","1.9474","0.01"
"300558.SZ","300558.0","贝达药业","20161027.0","20161107","4100.0","3690.0","17.57","22.99","1.2","7.204","0.04"
"300559.SZ","300559.0","佳发安泰","20161019.0","20161101","1800.0","1800.0","17.56","22.99","1.8","3.1608","0.02"
"300560.SZ","300560.0","中富通","20161020.0","20161101","1753.0","1753.0","10.26","22.99","1.75","1.7986","0.02"
"300561.SZ","300561.0","汇金科技","20161104.0","20161117","1400.0","1400.0","26.11","22.99","1.4","3.655","0.01"
"300562.SZ","300562.0","乐心医疗","20161107.0","20161116","1480.0","1480.0","15.63","22.99","1.45","2.313","0.01"
"300563.SZ","300563.0","神宇股份","20161102.0","20161114","2000.0","2000.0","8.84","22.99","2.0","1.768","0.02"
"300564.SZ","300564.0","筑博设计","20191030.0","20191108","2500.0","2250.0","22.69","22.99","1.0","5.673","0.03"
"300565.SZ","300565.0","科信技术","20161110.0","20161122","4000.0","3600.0","8.78","22.98","1.5","3.512","0.03"
"300566.SZ","300566.0","激智科技","20161103.0","20161115","1990.0","1990.0","14.94","22.98","1.95","2.973","0.02"
"300567.SZ","300567.0","精测电子","20161111.0","20161122","2000.0","2000.0","19.92","22.99","2.0","3.984","0.02"
"300568.SZ","300568.0","星源材质","20161121.0","20161201","3000.0","2700.0","21.65","22.99","1.2","6.495","0.03"
"300569.SZ","300569.0","天能重工","20161116.0","20161125","2084.0","1876.0","41.57","20.08","0.8","8.663","0.03"
